,TCGA-06-0001-01A,TCGA-06-0002-01A,TCGA-06-0003-01A,TCGA-06-0004-01A,TCGA-06-0005-01A,TCGA-06-0006-01A,TCGA-06-0007-01A,TCGA-06-0008-01A,TCGA-06-0009-01A,TCGA-06-0010-01A,TCGA-06-0011-01A,TCGA-06-0012-01A,TCGA-06-0013-01A,TCGA-06-0014-01A,TCGA-06-0015-01A,TCGA-06-0016-01A,TCGA-06-0017-01A,TCGA-06-0018-01A,TCGA-06-0019-01A,TCGA-06-0020-01A
GENE_0328,5.044394119358453,5.930737337562887,5.614709844115208,5.584962500721156,5.643856189774724,5.727920454563199,5.523561956057013,5.491853096329675,5.672425341971495,6.044394119358453,5.554588851677638,5.832890014164741,5.700439718141092,5.700439718141092,5.700439718141092,5.754887502163468,5.700439718141092,5.584962500721156,5.930737337562887,6.0
GENE_0329,5.78135971352466,5.643856189774724,5.426264754702098,5.754887502163468,5.930737337562887,5.672425341971495,5.807354922057604,5.727920454563199,6.022367813028454,5.700439718141092,5.643856189774724,5.643856189774724,5.672425341971495,5.087462841250339,5.614709844115208,5.459431618637297,5.672425341971495,5.357552004618084,5.857980995127572,5.78135971352466
GENE_0330,5.643856189774724,5.906890595608519,5.807354922057604,5.584962500721156,5.727920454563199,5.357552004618084,5.584962500721156,5.977279923499917,5.700439718141092,5.832890014164741,5.754887502163468,5.882643049361842,5.643856189774724,5.584962500721156,5.357552004618084,5.169925001442312,5.247927513443585,5.321928094887363,5.523561956057013,5.906890595608519
GENE_0331,5.523561956057013,5.832890014164741,5.700439718141092,5.700439718141092,5.523561956057013,5.78135971352466,5.672425341971495,5.643856189774724,5.754887502163468,5.700439718141092,5.832890014164741,5.643856189774724,5.087462841250339,5.614709844115208,6.022367813028454,5.554588851677638,5.882643049361842,5.491853096329675,5.672425341971495,5.930737337562887
GENE_0332,5.954196310386875,5.954196310386875,5.459431618637297,5.643856189774724,6.044394119358453,5.643856189774724,5.643856189774724,5.832890014164741,5.584962500721156,5.700439718141092,5.727920454563199,5.554588851677638,5.491853096329675,5.700439718141092,5.727920454563199,5.614709844115208,5.643856189774724,5.700439718141092,5.700439718141092,5.643856189774724
GENE_0333,5.392317422778761,5.554588851677638,5.78135971352466,5.700439718141092,6.0,5.78135971352466,5.754887502163468,5.832890014164741,6.022367813028454,5.78135971352466,6.169925001442312,5.672425341971495,5.554588851677638,5.392317422778761,5.906890595608519,5.554588851677638,5.285402218862249,5.426264754702098,5.807354922057604,5.807354922057604
GENE_0334,5.357552004618084,5.643856189774724,5.672425341971495,5.554588851677638,5.700439718141092,5.614709844115208,5.78135971352466,5.584962500721156,5.321928094887363,5.807354922057604,5.643856189774724,5.977279923499917,5.459431618637297,6.087462841250339,5.78135971352466,5.584962500721156,6.0,5.857980995127572,5.459431618637297,5.426264754702098
GENE_0335,5.523561956057013,5.857980995127572,5.426264754702098,5.0,5.554588851677638,5.523561956057013,5.672425341971495,5.614709844115208,5.614709844115208,5.754887502163468,5.523561956057013,5.584962500721156,5.0,5.459431618637297,5.614709844115208,5.491853096329675,5.954196310386875,5.459431618637297,5.459431618637297,5.584962500721156
GENE_0336,5.700439718141092,5.807354922057604,5.584962500721156,5.584962500721156,5.700439718141092,5.285402218862249,5.169925001442312,5.584962500721156,5.584962500721156,5.906890595608519,5.754887502163468,5.643856189774724,5.727920454563199,5.614709844115208,5.285402218862249,5.426264754702098,5.700439718141092,5.247927513443585,5.672425341971495,5.906890595608519
GENE_0337,5.584962500721156,5.491853096329675,5.727920454563199,5.614709844115208,5.643856189774724,5.727920454563199,5.614709844115208,5.491853096329675,5.672425341971495,5.554588851677638,5.78135971352466,5.700439718141092,5.807354922057604,5.78135971352466,5.491853096329675,5.672425341971495,5.523561956057013,5.643856189774724,5.523561956057013,5.857980995127572
GENE_0338,5.554588851677638,5.78135971352466,5.78135971352466,5.614709844115208,5.426264754702098,5.321928094887363,5.954196310386875,5.882643049361842,5.78135971352466,5.491853096329675,5.426264754702098,5.491853096329675,5.672425341971495,5.807354922057604,5.584962500721156,5.523561956057013,5.857980995127572,5.285402218862249,5.614709844115208,5.584962500721156
GENE_0339,5.584962500721156,5.614709844115208,5.321928094887363,5.554588851677638,5.554588851677638,5.554588851677638,5.727920454563199,5.491853096329675,5.727920454563199,5.459431618637297,5.930737337562887,5.754887502163468,5.906890595608519,5.672425341971495,5.807354922057604,5.426264754702098,5.882643049361842,5.700439718141092,5.643856189774724,5.807354922057604
GENE_0340,5.554588851677638,5.614709844115208,5.754887502163468,5.727920454563199,5.832890014164741,5.754887502163468,5.672425341971495,5.426264754702098,6.044394119358453,5.754887502163468,5.857980995127572,5.807354922057604,5.672425341971495,5.554588851677638,5.930737337562887,5.807354922057604,5.129283016944966,5.78135971352466,5.754887502163468,5.584962500721156
GENE_0341,5.426264754702098,5.087462841250339,5.584962500721156,5.754887502163468,5.754887502163468,5.426264754702098,5.754887502163468,5.614709844115208,5.459431618637297,5.459431618637297,5.584962500721156,5.491853096329675,5.700439718141092,5.459431618637297,5.727920454563199,5.614709844115208,5.672425341971495,5.672425341971495,5.700439718141092,5.392317422778761
GENE_0342,5.672425341971495,5.614709844115208,5.882643049361842,5.584962500721156,5.754887502163468,5.882643049361842,6.044394119358453,5.392317422778761,4.906890595608519,5.614709844115208,5.906890595608519,5.700439718141092,5.459431618637297,5.832890014164741,5.906890595608519,5.491853096329675,5.754887502163468,5.807354922057604,5.727920454563199,5.727920454563199
GENE_0343,5.727920454563199,6.0,5.523561956057013,5.554588851677638,5.700439718141092,5.807354922057604,5.832890014164741,5.832890014164741,5.78135971352466,5.754887502163468,5.882643049361842,5.392317422778761,5.807354922057604,5.727920454563199,5.807354922057604,5.672425341971495,5.523561956057013,5.554588851677638,5.554588851677638,5.727920454563199
GENE_0344,5.807354922057604,4.906890595608519,5.832890014164741,5.727920454563199,5.523561956057013,5.672425341971495,5.882643049361842,5.672425341971495,5.491853096329675,5.882643049361842,5.857980995127572,5.857980995127572,5.459431618637297,5.78135971352466,5.614709844115208,5.672425341971495,5.426264754702098,5.857980995127572,5.672425341971495,5.832890014164741
GENE_0345,5.754887502163468,5.700439718141092,5.754887502163468,5.614709844115208,5.614709844115208,5.247927513443585,5.672425341971495,5.584962500721156,5.727920454563199,5.554588851677638,5.392317422778761,5.700439718141092,5.643856189774724,5.807354922057604,5.78135971352466,5.954196310386875,5.727920454563199,5.554588851677638,5.672425341971495,5.459431618637297
GENE_0346,5.459431618637297,5.672425341971495,5.727920454563199,5.357552004618084,5.727920454563199,5.700439718141092,5.807354922057604,5.727920454563199,5.954196310386875,5.882643049361842,5.754887502163468,5.857980995127572,5.554588851677638,5.954196310386875,5.78135971352466,5.882643049361842,5.643856189774724,5.523561956057013,5.584962500721156,5.857980995127572
GENE_0347,5.459431618637297,5.672425341971495,5.321928094887363,5.491853096329675,5.672425341971495,5.807354922057604,5.700439718141092,5.523561956057013,5.727920454563199,5.78135971352466,5.247927513443585,5.523561956057013,5.643856189774724,5.584962500721156,5.954196310386875,6.066089190457772,6.022367813028454,5.643856189774724,5.754887502163468,5.807354922057604
GENE_0348,5.614709844115208,5.426264754702098,5.727920454563199,5.426264754702098,5.426264754702098,5.491853096329675,5.906890595608519,5.807354922057604,5.584962500721156,5.459431618637297,5.285402218862249,6.108524456778169,5.426264754702098,5.727920454563199,5.807354922057604,5.882643049361842,5.700439718141092,5.807354922057604,5.523561956057013,5.426264754702098
GENE_0349,5.321928094887363,5.857980995127572,5.523561956057013,5.554588851677638,5.247927513443585,5.700439718141092,5.584962500721156,5.700439718141092,5.78135971352466,5.857980995127572,5.930737337562887,5.930737337562887,5.643856189774724,6.0,6.0,5.727920454563199,5.554588851677638,5.78135971352466,5.523561956057013,5.643856189774724
GENE_0350,5.832890014164741,5.754887502163468,5.672425341971495,5.584962500721156,5.672425341971495,5.321928094887363,5.672425341971495,5.459431618637297,5.285402218862249,5.700439718141092,5.672425341971495,5.700439718141092,5.459431618637297,5.672425341971495,5.643856189774724,5.807354922057604,5.491853096329675,5.930737337562887,5.857980995127572,5.700439718141092
GENE_0351,5.807354922057604,5.584962500721156,5.727920454563199,5.700439718141092,5.392317422778761,5.643856189774724,5.700439718141092,5.857980995127572,5.285402218862249,6.129283016944966,5.807354922057604,5.554588851677638,5.754887502163468,5.807354922057604,5.807354922057604,5.614709844115208,5.754887502163468,5.285402218862249,5.700439718141092,5.491853096329675
GENE_0352,5.426264754702098,5.672425341971495,5.392317422778761,5.614709844115208,5.832890014164741,5.727920454563199,5.700439718141092,5.857980995127572,5.727920454563199,5.882643049361842,5.807354922057604,5.584962500721156,5.672425341971495,5.832890014164741,5.882643049361842,5.78135971352466,5.700439718141092,5.727920454563199,5.882643049361842,5.614709844115208
GENE_0353,5.614709844115208,5.643856189774724,5.491853096329675,5.459431618637297,5.584962500721156,5.392317422778761,5.321928094887363,5.321928094887363,5.700439718141092,5.614709844115208,5.321928094887363,5.672425341971495,5.807354922057604,5.807354922057604,5.727920454563199,5.78135971352466,5.392317422778761,5.727920454563199,5.977279923499917,6.189824558880018
GENE_0354,5.700439718141092,5.672425341971495,5.727920454563199,5.807354922057604,5.832890014164741,5.491853096329675,5.285402218862249,5.554588851677638,5.672425341971495,5.426264754702098,5.614709844115208,5.700439718141092,5.857980995127572,5.832890014164741,5.807354922057604,5.954196310386875,5.523561956057013,5.554588851677638,5.672425341971495,5.672425341971495
GENE_0355,5.491853096329675,5.672425341971495,5.357552004618084,5.584962500721156,5.614709844115208,5.554588851677638,5.754887502163468,5.807354922057604,5.643856189774724,5.491853096329675,5.700439718141092,5.906890595608519,5.727920454563199,5.643856189774724,5.20945336562895,5.882643049361842,5.426264754702098,5.727920454563199,5.832890014164741,5.672425341971495
GENE_0356,5.672425341971495,5.954196310386875,5.614709844115208,5.727920454563199,5.672425341971495,5.700439718141092,5.832890014164741,5.807354922057604,5.459431618637297,5.807354922057604,5.857980995127572,5.643856189774724,5.643856189774724,5.754887502163468,5.832890014164741,5.754887502163468,5.523561956057013,5.523561956057013,5.857980995127572,5.700439718141092
GENE_0357,5.977279923499917,5.754887502163468,5.459431618637297,5.523561956057013,5.584962500721156,6.149747119504682,5.807354922057604,5.491853096329675,5.584962500721156,5.754887502163468,5.832890014164741,5.584962500721156,5.78135971352466,5.832890014164741,5.523561956057013,5.357552004618084,5.491853096329675,5.426264754702098,5.700439718141092,5.700439718141092
GENE_0358,5.977279923499917,5.554588851677638,5.584962500721156,5.392317422778761,5.727920454563199,5.285402218862249,5.614709844115208,5.643856189774724,5.700439718141092,5.954196310386875,5.491853096329675,5.392317422778761,5.554588851677638,5.700439718141092,5.554588851677638,6.044394119358453,5.20945336562895,5.392317422778761,5.727920454563199,5.643856189774724
GENE_0359,5.614709844115208,5.832890014164741,5.643856189774724,5.584962500721156,5.584962500721156,5.78135971352466,5.727920454563199,5.78135971352466,5.906890595608519,5.643856189774724,6.0,5.977279923499917,5.523561956057013,5.672425341971495,5.672425341971495,5.491853096329675,5.977279923499917,5.727920454563199,5.672425341971495,5.392317422778761
GENE_0360,5.247927513443585,5.807354922057604,6.0,5.700439718141092,5.614709844115208,5.459431618637297,5.930737337562887,5.754887502163468,5.643856189774724,6.0,5.392317422778761,6.044394119358453,5.672425341971495,5.643856189774724,5.857980995127572,5.906890595608519,5.614709844115208,5.614709844115208,5.977279923499917,5.584962500721156
GENE_0361,5.754887502163468,5.700439718141092,5.807354922057604,5.754887502163468,5.832890014164741,5.727920454563199,5.643856189774724,4.807354922057604,5.247927513443585,5.672425341971495,5.321928094887363,5.554588851677638,5.754887502163468,5.584962500721156,5.523561956057013,5.491853096329675,5.832890014164741,5.459431618637297,5.882643049361842,5.554588851677638
GENE_0362,5.357552004618084,5.247927513443585,5.614709844115208,5.087462841250339,5.832890014164741,5.807354922057604,5.614709844115208,6.066089190457772,5.672425341971495,5.754887502163468,5.754887502163468,5.807354922057604,5.643856189774724,5.643856189774724,5.672425341971495,5.523561956057013,5.584962500721156,5.285402218862249,5.554588851677638,5.700439718141092
GENE_0363,5.459431618637297,5.672425341971495,5.754887502163468,5.672425341971495,5.672425341971495,5.807354922057604,5.700439718141092,5.78135971352466,5.754887502163468,5.672425341971495,5.78135971352466,5.426264754702098,5.78135971352466,5.523561956057013,5.954196310386875,5.20945336562895,5.357552004618084,5.754887502163468,5.832890014164741,5.584962500721156
GENE_0364,5.614709844115208,5.807354922057604,5.930737337562887,5.392317422778761,5.906890595608519,5.523561956057013,5.584962500721156,5.491853096329675,5.954196310386875,5.459431618637297,5.426264754702098,5.700439718141092,5.672425341971495,5.426264754702098,5.754887502163468,5.78135971352466,5.554588851677638,5.614709844115208,5.78135971352466,5.584962500721156
GENE_0365,5.357552004618084,5.807354922057604,5.700439718141092,5.357552004618084,5.807354922057604,5.357552004618084,5.754887502163468,5.584962500721156,5.426264754702098,5.614709844115208,5.78135971352466,5.523561956057013,5.882643049361842,5.584962500721156,5.285402218862249,5.614709844115208,5.491853096329675,5.357552004618084,5.491853096329675,5.954196310386875
GENE_0366,5.614709844115208,5.954196310386875,5.643856189774724,5.554588851677638,5.523561956057013,6.087462841250339,5.459431618637297,5.523561956057013,5.930737337562887,5.20945336562895,5.727920454563199,5.643856189774724,5.882643049361842,5.857980995127572,5.78135971352466,5.357552004618084,5.491853096329675,5.584962500721156,5.491853096329675,5.614709844115208
GENE_0367,5.169925001442312,5.832890014164741,5.906890595608519,6.149747119504682,5.643856189774724,5.584962500721156,5.727920454563199,5.700439718141092,5.614709844115208,6.044394119358453,5.523561956057013,5.857980995127572,5.285402218862249,5.672425341971495,6.066089190457772,5.807354922057604,5.491853096329675,5.672425341971495,5.523561956057013,5.672425341971495
GENE_0368,5.459431618637297,5.554588851677638,5.832890014164741,5.584962500721156,6.022367813028454,5.392317422778761,5.672425341971495,5.169925001442312,5.954196310386875,5.643856189774724,5.614709844115208,5.727920454563199,5.426264754702098,5.727920454563199,5.321928094887363,5.584962500721156,5.523561956057013,5.700439718141092,5.584962500721156,5.426264754702098
GENE_0369,5.614709844115208,5.832890014164741,5.700439718141092,5.882643049361842,5.754887502163468,5.754887502163468,5.727920454563199,5.614709844115208,5.614709844115208,5.614709844115208,5.832890014164741,5.247927513443585,5.930737337562887,5.554588851677638,5.491853096329675,5.643856189774724,5.700439718141092,5.882643049361842,5.614709844115208,5.20945336562895
